x_value,y_value,z_value
1666,2663,1929
1667,2663,1935
1668,2660,1937
1669,2667,1935
1670,2667,1939
1671,2662,1936
1672,2666,1941
1673,2669,1944
1674,2676,1948
1675,2684,1953
1676,2689,1948
1677,2694,1945
1678,2696,1945
1679,2694,1941
1680,2698,1938
1681,2698,1944
1682,2693,1947
1683,2687,1946
1684,2684,1950
1685,2692,1953
1686,2688,1955
1687,2686,1961
1688,2687,1964
1689,2683,1962
1690,2680,1965
1691,2681,1969
1692,2684,1964
1693,2684,1964
1694,2688,1965
1695,2696,1968
1696,2702,1972
1697,2702,1972
1698,2699,1971
1699,2705,1971
1700,2705,1966
1701,2712,1969
1702,2708,1964
1703,2716,1969
1704,2719,1968
1705,2715,1969
1706,2717,1967
1707,2724,1968
1708,2725,1972
1709,2722,1974
1710,2729,1980
1711,2729,1977
1712,2732,1974
1713,2726,1980
1714,2731,1977
1715,2730,1975
1716,2729,1977
1717,2735,1981
1718,2729,1983
1719,2724,1981
1720,2723,1980
1721,2725,1979
1722,2729,1976
1723,2723,1975
1724,2724,1970
1725,2719,1965
1726,2713,1963
1727,2710,1960
1728,2717,1964
1729,2713,1966
1730,2713,1969
1731,2714,1973
1732,2720,1975
1733,2723,1973
1734,2728,1975
1735,2729,1981
1736,2725,1979
1737,2733,1976
1738,2731,1971
1739,2737,1972
1740,2736,1968
1741,2738,1971
1742,2741,1976
1743,2739,1973
1744,2747,1977
1745,2753,1976
1746,2748,1971
1747,2754,1976
1748,2752,1982
1749,2747,1988
1750,2748,1986
1751,2754,1989
1752,2754,1993
1753,2759,1998
1754,2755,2001
1755,2760,1997
1756,2766,2000
1757,2770,2001
1758,2777,2001
1759,2776,2000
1760,2776,1997
1761,2780,2003
1762,2787,2001
1763,2782,2006
1764,2777,2004
1765,2775,2008
1766,2778,2005
1767,2775,2008
1768,2775,2006
1769,2776,2003
1770,2774,2008
1771,2769,2010
1772,2764,2016
1773,2762,2022
1774,2765,2023
1775,2766,2021
1776,2766,2022
1777,2774,2020
1778,2780,2020
1779,2775,2019
1780,2776,2018
1781,2780,2019
1782,2779,2018
1783,2776,2018
1784,2770,2019
1785,2774,2022
1786,2774,2026
1787,2777,2030
1788,2785,2028
1789,2788,2033
1790,2782,2029
1791,2778,2032
1792,2776,2030
1793,2775,2033
1794,2781,2035
1795,2779,2036
1796,2781,2036
1797,2782,2042
1798,2784,2047
1799,2792,2051
1800,2788,2046
1801,2782,2041
1802,2782,2047
1803,2786,2044
1804,2790,2048
1805,2785,2043
1806,2788,2044
1807,2785,2039
1808,2788,2044
1809,2788,2046
1810,2789,2052
1811,2790,2052
1812,2792,2055
1813,2799,2054
1814,2802,2053
1815,2796,2059
1816,2803,2055
1817,2801,2061
1818,2795,2059
1819,2793,2057
1820,2796,2062
1821,2801,2065
1822,2809,2070
1823,2809,2068
1824,2816,2073
1825,2813,2069
1826,2814,2072
1827,2814,2076
1828,2822,2077
1829,2827,2073
1830,2824,2079
1831,2819,2085
1832,2820,2080
1833,2821,2076
1834,2826,2073
1835,2824,2076
1836,2820,2079
1837,2828,2085
1838,2824,2082
1839,2823,2083
1840,2823,2089
1841,2831,2086
1842,2825,2090
1843,2819,2096
1844,2827,2101
1845,2826,2100
1846,2828,2105
1847,2834,2109
1848,2840,2104
1849,2842,2099
1850,2843,2102
1851,2844,2100
1852,2838,2105
1853,2839,2105
1854,2844,2100
1855,2842,2098
1856,2836,2102
1857,2837,2108
1858,2831,2110
1859,2835,2110
1860,2835,2116
1861,2833,2112
1862,2829,2108
1863,2832,2111
1864,2826,2111
1865,2834,2111
1866,2834,2110
1867,2835,2115
1868,2843,2110
1869,2844,2105
1870,2844,2102
1871,2851,2105
1872,2848,2103
1873,2856,2101
1874,2857,2104
1875,2855,2099
1876,2857,2098
1877,2855,2095
1878,2863,2097
1879,2861,2095
1880,2864,2091
1881,2862,2090
1882,2864,2092
1883,2865,2092
1884,2861,2097
1885,2863,2103
1886,2863,2100
1887,2861,2097
1888,2860,2103
1889,2868,2107
1890,2862,2113
1891,2859,2111
1892,2859,2117
1893,2854,2112
1894,2856,2117
1895,2858,2116
1896,2862,2116
1897,2869,2112
1898,2863,2110
1899,2861,2109
1900,2861,2115
1901,2863,2110
1902,2862,2112
1903,2862,2113
1904,2865,2115
1905,2868,2118
1906,2869,2122
1907,2874,2122
1908,2868,2122
1909,2867,2124
1910,2865,2120
1911,2868,2126
1912,2863,2130
1913,2867,2126
1914,2869,2122
1915,2876,2122
1916,2876,2127
1917,2876,2125
1918,2883,2123
1919,2880,2123
1920,2880,2118
1921,2887,2124
1922,2894,2126
1923,2895,2122
1924,2896,2119
1925,2902,2114
1926,2905,2115
1927,2909,2111
1928,2910,2111
1929,2908,2113
1930,2916,2114
1931,2911,2120
1932,2912,2120
1933,2909,2120
1934,2905,2125
1935,2901,2131
1936,2908,2136
1937,2903,2136
1938,2899,2142
1939,2896,2137
1940,2895,2132
1941,2900,2134
1942,2898,2136
1943,2904,2141
1944,2904,2140
1945,2906,2135
1946,2902,2130
1947,2909,2131
1948,2903,2134
1949,2900,2134
1950,2894,2140
1951,2898,2137
1952,2905,2136
1953,2904,2132
1954,2904,2138
1955,2901,2137
1956,2907,2132
1957,2903,2131
1958,2911,2137
1959,2919,2141
1960,2914,2137
1961,2910,2133
1962,2917,2133
1963,2922,2131
1964,2916,2127
1965,2914,2127
1966,2914,2129
1967,2913,2124
1968,2921,2121
1969,2927,2127
1970,2929,2123
1971,2932,2124
1972,2938,2127
1973,2939,2132
1974,2946,2132
1975,2949,2130
1976,2948,2130
1977,2955,2125
1978,2955,2125
1979,2953,2120
1980,2955,2115
1981,2956,2120
1982,2961,2115
1983,2958,2118
1984,2958,2123
1985,2963,2127
1986,2971,2122
1987,2969,2124
1988,2975,2124
1989,2973,2126
1990,2974,2125
1991,2971,2127
1992,2971,2127
1993,2973,2125
1994,2969,2126
1995,2967,2131
1996,2966,2129
1997,2963,2129
1998,2967,2131
1999,2973,2126
2000,2981,2130
2001,2981,2136
2002,2977,2132
2003,2971,2134
2004,2974,2137
2005,2973,2139
2006,2978,2140
2007,2974,2139
2008,2977,2144
2009,2971,2148
2010,2974,2147
2011,2971,2150
2012,2978,2150
2013,2975,2146
2014,2971,2146
2015,2979,2150
2016,2980,2155
2017,2986,2159
2018,2985,2161
2019,2987,2167
2020,2991,2163
2021,2985,2163
2022,2990,2163
2023,2993,2161
2024,2988,2158
2025,2995,2153
2026,3001,2149
2027,3001,2144
2028,3007,2142
2029,3012,2146
2030,3018,2148
2031,3020,2146
2032,3024,2151
2033,3032,2152
2034,3036,2155
2035,3042,2151
2036,3046,2147
2037,3051,2149
2038,3058,2155
2039,3059,2154
2040,3056,2154
2041,3062,2152
2042,3068,2148
2043,3073,2154
2044,3074,2156
2045,3079,2162
2046,3075,2167
2047,3078,2167
2048,3081,2172
2049,3076,2169
2050,3075,2165
2051,3082,2167
2052,3078,2172
2053,3080,2171
2054,3086,2168
2055,3088,2168
2056,3085,2170
2057,3093,2171
2058,3089,2177
2059,3088,2179
2060,3084,2178
2061,3083,2179
2062,3091,2184
2063,3098,2182
2064,3103,2184
2065,3108,2181
2066,3108,2186
2067,3114,2188
2068,3119,2187
2069,3120,2188
2070,3114,2191
2071,3116,2188
2072,3115,2183
2073,3114,2178
2074,3120,2183
2075,3117,2186
2076,3124,2188
2077,3124,2186
2078,3120,2192
2079,3128,2191
2080,3129,2186
2081,3125,2184
2082,3130,2190
2083,3137,2185
2084,3139,2187
2085,3145,2184
2086,3142,2179
2087,3148,2185
2088,3150,2187
2089,3148,2186
2090,3149,2183
2091,3144,2181
2092,3145,2187
2093,3151,2183
2094,3157,2179
2095,3156,2180
2096,3156,2177
2097,3152,2176
2098,3159,2172
2099,3164,2169
2100,3168,2165
2101,3164,2165
2102,3163,2161
2103,3169,2162
2104,3176,2160
2105,3171,2164
2106,3175,2160
2107,3176,2165
2108,3183,2164
2109,3191,2167
2110,3198,2164
2111,3202,2160
2112,3199,2165
2113,3206,2161
2114,3214,2164
2115,3219,2166
2116,3215,2169
2117,3210,2169
2118,3208,2175
2119,3205,2180
2120,3208,2182
2121,3215,2180
2122,3221,2179
2123,3216,2184
2124,3224,2190
2125,3231,2194
2126,3232,2196
2127,3232,2197
2128,3230,2203
2129,3233,2201
2130,3233,2207
2131,3239,2210
2132,3242,2209
2133,3248,2215
2134,3247,2213
2135,3244,2214
2136,3244,2213
2137,3243,2211
2138,3248,2209
2139,3245,2208
2140,3248,2204
2141,3248,2206
2142,3255,2211
2143,3263,2207
2144,3271,2212
2145,3270,2210
2146,3267,2216
2147,3270,2217
2148,3268,2217
2149,3271,2222
2150,3277,2224
2151,3275,2226
2152,3282,2229
2153,3290,2233
2154,3289,2233
2155,3290,2239
2156,3290,2243
2157,3284,2239
2158,3278,2239
2159,3280,2245
2160,3284,2244
2161,3281,2240
2162,3280,2239
2163,3274,2245
2164,3282,2241
2165,3278,2241
2166,3273,2238
2167,3269,2239
2168,3273,2234
2169,3280,2238
2170,3283,2240
2171,3283,2244
2172,3286,2243
2173,3281,2245
2174,3275,2251
2175,3271,2252
2176,3266,2247
2177,3261,2245
2178,3266,2248
2179,3269,2248
2180,3269,2248
2181,3272,2254
2182,3275,2259
2183,3278,2254
2184,3277,2259
2185,3279,2254
2186,3274,2260
2187,3271,2266
2188,3276,2267
2189,3284,2262
2190,3279,2266
2191,3281,2268
2192,3288,2269
2193,3289,2269
2194,3287,2272
2195,3289,2274
2196,3284,2278
2197,3284,2277
2198,3292,2283
2199,3286,2282
2200,3289,2287
2201,3287,2292
2202,3288,2290
2203,3285,2290
2204,3283,2289
2205,3287,2295
2206,3293,2299
2207,3294,2301
2208,3297,2296
2209,3303,2296
2210,3297,2301
2211,3296,2300
2212,3296,2298
2213,3295,2298
2214,3295,2301
2215,3297,2296
2216,3298,2298
2217,3299,2294
2218,3293,2294
2219,3292,2295
2220,3295,2293
2221,3295,2294
2222,3289,2294
2223,3285,2293
2224,3293,2297
2225,3291,2292
2226,3289,2287
2227,3293,2283
2228,3289,2287
2229,3287,2291
2230,3281,2286
2231,3278,2286
2232,3285,2290
2233,3293,2295
2234,3295,2291
2235,3297,2287
2236,3292,2286
2237,3300,2281
2238,3295,2279
2239,3290,2278
2240,3296,2273
2241,3294,2278
2242,3291,2284
2243,3299,2284
2244,3297,2288
2245,3298,2288
2246,3296,2293
2247,3301,2295
2248,3309,2291
2249,3316,2296
2250,3310,2293
2251,3306,2291
2252,3305,2288
2253,3311,2292
2254,3314,2296
2255,3314,2300
2256,3316,2295
2257,3320,2292
2258,3314,2291
2259,3309,2286
2260,3317,2291
2261,3318,2290
2262,3313,2285
2263,3308,2283
2264,3307,2286
2265,3311,2285
2266,3313,2287
2267,3321,2286
2268,3323,2288
2269,3318,2293
2270,3320,2289
2271,3327,2293
2272,3321,2299
2273,3325,2294
2274,3324,2299
2275,3319,2303
2276,3314,2300
2277,3314,2298
2278,3311,2303
2279,3309,2300
2280,3307,2297
2281,3315,2298
2282,3312,2304
2283,3319,2300
2284,3326,2298
2285,3332,2294
2286,3329,2294
2287,3336,2298
2288,3332,2301
2289,3335,2301
2290,3339,2300
2291,3344,2302
2292,3341,2301
2293,3348,2299
2294,3354,2298
2295,3359,2293
2296,3367,2295
2297,3373,2299
2298,3379,2299
2299,3384,2299
2300,3390,2305
2301,3397,2300
2302,3401,2300
2303,3400,2295
2304,3402,2294
2305,3399,2295
2306,3403,2298
2307,3402,2296
2308,3407,2299
2309,3414,2298
2310,3416,2296
2311,3417,2295
2312,3412,2297
2313,3409,2294
2314,3409,2300
2315,3417,2302
2316,3418,2298
2317,3424,2300
2318,3431,2297
2319,3436,2293
2320,3436,2296
2321,3437,2296
2322,3443,2301
2323,3439,2304
2324,3434,2309
2325,3428,2306
2326,3434,2304
2327,3435,2307
2328,3434,2307
2329,3429,2308
2330,3432,2310
2331,3426,2308
2332,3425,2312
2333,3424,2308
2334,3430,2307
2335,3434,2310
2336,3429,2305
2337,3434,2301
2338,3431,2303
2339,3434,2298
2340,3428,2304
2341,3431,2307
2342,3426,2302
2343,3422,2301
2344,3426,2296
2345,3423,2298
2346,3419,2293
2347,3418,2299
2348,3415,2304
2349,3422,2300
2350,3426,2302
2351,3432,2302
2352,3427,2297
2353,3433,2301
2354,3428,2303
2355,3434,2298
2356,3429,2301
2357,3431,2299
2358,3434,2295
2359,3431,2297
2360,3439,2293
2361,3442,2292
2362,3439,2288
2363,3435,2285
2364,3429,2284
2365,3433,2280
2366,3429,2285
2367,3437,2288
2368,3443,2285
2369,3441,2290
2370,3446,2287
2371,3441,2287
2372,3447,2289
2373,3444,2294
2374,3449,2293
2375,3449,2295
2376,3449,2290
2377,3447,2294
2378,3450,2289
2379,3449,2289
2380,3457,2294
2381,3462,2292
2382,3469,2291
2383,3465,2296
2384,3466,2302
2385,3466,2299
2386,3465,2301
2387,3473,2300
2388,3472,2299
2389,3477,2294
2390,3480,2297
2391,3488,2301
2392,3484,2296
2393,3487,2296
2394,3484,2300
2395,3491,2298
2396,3497,2296
2397,3494,2292
2398,3493,2293
2399,3501,2294
2400,3504,2293
2401,3502,2294
2402,3499,2295
2403,3499,2294
2404,3502,2298
2405,3497,2304
2406,3496,2301
2407,3502,2307
2408,3501,2304
2409,3504,2302
2410,3506,2303
2411,3509,2307
2412,3514,2313
2413,3517,2319
2414,3513,2319
2415,3519,2324
2416,3518,2319
2417,3523,2316
2418,3520,2322
2419,3526,2319
2420,3534,2317
2421,3540,2321
2422,3545,2318
2423,3549,2321
2424,3552,2319
2425,3557,2321
2426,3563,2321
2427,3558,2320
2428,3561,2318
2429,3555,2318
2430,3557,2321
2431,3562,2323
2432,3558,2322
2433,3562,2321
2434,3566,2316
2435,3564,2311
2436,3570,2315
2437,3575,2317
2438,3580,2320
2439,3574,2324
2440,3572,2322
2441,3574,2324
2442,3568,2326
2443,3571,2330
2444,3569,2332
2445,3563,2331
2446,3571,2328
2447,3567,2331
2448,3575,2326
2449,3583,2327
2450,3582,2324
2451,3576,2322
2452,3578,2319
2453,3573,2314
2454,3573,2314
2455,3567,2314
2456,3574,2311
2457,3575,2307
2458,3575,2311
2459,3575,2315
2460,3571,2314
2461,3577,2310
2462,3581,2315
2463,3577,2320
2464,3571,2321
2465,3567,2318
2466,3574,2313
2467,3579,2318
2468,3583,2313
2469,3587,2309
2470,3588,2310
2471,3595,2314
2472,3594,2313
2473,3596,2316
2474,3597,2320
2475,3595,2318
2476,3591,2323
2477,3587,2325
2478,3592,2320
2479,3590,2322
2480,3586,2318
2481,3585,2316
2482,3587,2319
2483,3583,2320
2484,3582,2322
2485,3578,2320
2486,3572,2316
2487,3575,2321
2488,3581,2325
2489,3577,2326
2490,3584,2331
2491,3592,2336
2492,3589,2334
2493,3585,2336
2494,3584,2336
2495,3581,2335
2496,3579,2339
2497,3586,2343
2498,3594,2343
2499,3599,2340
2500,3603,2341
2501,3604,2346
2502,3606,2350
2503,3613,2356
2504,3607,2356
2505,3613,2358
2506,3614,2357
2507,3622,2362
2508,3617,2359
2509,3623,2357
2510,3629,2356
2511,3630,2353
2512,3631,2354
2513,3628,2350
2514,3624,2348
2515,3619,2354
2516,3620,2359
2517,3627,2354
2518,3628,2351
2519,3628,2346
2520,3636,2344
2521,3644,2344
2522,3648,2343
2523,3655,2347
2524,3649,2342
2525,3655,2343
2526,3660,2344
2527,3656,2340
2528,3651,2341
2529,3648,2338
2530,3645,2339
2531,3650,2345
2532,3645,2344
2533,3652,2342
2534,3651,2341
2535,3659,2347
2536,3653,2345
2537,3654,2344
2538,3650,2339
2539,3657,2344
2540,3655,2340
2541,3654,2339
2542,3652,2336
2543,3659,2337
2544,3659,2334
2545,3665,2340
2546,3661,2346
2547,3659,2352
2548,3656,2357
2549,3661,2363
2550,3669,2365
2551,3666,2367
2552,3669,2364
2553,3673,2359
2554,3675,2359
2555,3677,2356
2556,3674,2353
2557,3675,2348
2558,3679,2352
2559,3678,2347
2560,3681,2343
2561,3679,2346
2562,3685,2349
2563,3690,2351
2564,3689,2354
2565,3696,2357
2566,3691,2354
2567,3688,2360
2568,3686,2356
2569,3694,2352
2570,3692,2347
2571,3686,2352
2572,3683,2349
2573,3680,2347
2574,3681,2345
2575,3689,2343
2576,3684,2344
2577,3679,2340
2578,3686,2335
2579,3685,2341
2580,3686,2342
2581,3688,2340
2582,3693,2335
2583,3688,2331
2584,3685,2333
2585,3690,2329
2586,3686,2332
2587,3688,2333
2588,3684,2336
2589,3681,2336
2590,3677,2341
2591,3677,2346
2592,3675,2348
2593,3681,2354
2594,3688,2356
2595,3687,2356
2596,3688,2360
2597,3690,2365
2598,3688,2370
2599,3684,2365
2600,3682,2369
2601,3680,2368
2602,3676,2364
2603,3670,2365
2604,3671,2366
2605,3676,2363
2606,3676,2362
2607,3683,2364
2608,3677,2365
2609,3671,2363
2610,3675,2368
2611,3683,2366
2612,3679,2372
2613,3687,2376
2614,3694,2372
2615,3693,2367
2616,3692,2366
2617,3688,2361
2618,3693,2362
2619,3696,2362
2620,3691,2367
2621,3685,2362
2622,3688,2363
2623,3692,2365
2624,3687,2362
2625,3687,2368
2626,3685,2374
2627,3693,2379
2628,3688,2384
2629,3695,2380
2630,3699,2379
2631,3697,2379
2632,3697,2378
2633,3698,2375
2634,3698,2380
2635,3692,2384
2636,3691,2387
2637,3694,2386
2638,3693,2392
2639,3689,2395
2640,3697,2393
2641,3705,2389
2642,3713,2388
2643,3720,2383
2644,3719,2386
2645,3724,2392
2646,3731,2387
2647,3735,2387
2648,3740,2382
2649,3748,2378
2650,3755,2379
2651,3751,2377
2652,3749,2376
2653,3755,2374
2654,3763,2371
2655,3760,2366
2656,3759,2364
2657,3761,2362
2658,3762,2362
2659,3759,2361
2660,3756,2365
2661,3757,2370
2662,3756,2365
2663,3759,2366
2664,3755,2369
2665,3754,2364
2666,3753,2364
2667,3747,2360
2668,3744,2360
2669,3751,2359
2670,3745,2360
2671,3752,2362
2672,3746,2362
2673,3742,2361
2674,3748,2361
2675,3755,2357
2676,3756,2360
2677,3759,2365
2678,3763,2369
2679,3762,2366
2680,3758,2370
2681,3756,2373
2682,3753,2379
2683,3758,2379
2684,3758,2377
2685,3752,2378
2686,3757,2377
2687,3764,2372
2688,3759,2367
2689,3761,2362
2690,3760,2359
2691,3764,2358
2692,3772,2358
2693,3778,2353
2694,3785,2350
2695,3792,2347
2696,3798,2349
2697,3792,2353
2698,3797,2354
2699,3797,2360
2700,3804,2364
2701,3799,2366
2702,3797,2366
2703,3791,2371
2704,3785,2373
2705,3779,2379
2706,3782,2383
2707,3781,2382
2708,3778,2388
2709,3774,2387
2710,3768,2393
2711,3767,2393
2712,3766,2395
